time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2009-04-11T15:13:14.160Z,33.97,-117.758,11.4,2.7,ml,8,155.2,,,pde,pde20090411151314160_11,2014-04-09T01:58:10.710Z,"Greater Los Angeles area, California",earthquake
2009-04-09T21:45:30.670Z,33.156,-116.562,14.3,3.4,ml,12,116.2,,,pde,pde20090409214530670_14,2014-04-09T01:58:08.360Z,"Southern California",earthquake
2009-04-09T20:23:07.890Z,33.25,-116.434,3.8,3,ml,5,275.5,,,pde,pde20090409202307890_3,2014-04-09T01:58:06.040Z,"Southern California",earthquake
2009-04-08T22:04:02.360Z,33.318,-115.723,4.1,3.8,mwr,10,122.5,,,pde,pde20090408220402360_4,2013-03-16T01:45:21.564Z,"Southern California",earthquake
2009-04-07T14:46:42.340Z,33.884,-116.868,14,2.8,ml,8,112.9,,,pde,pde20090407144642340_14,2014-04-09T01:57:06.358Z,"Southern California",earthquake
2009-03-30T21:28:04.230Z,33.227,-116.764,5.6,2.9,ml,6,141.1,,,pde,pde20090330212804230_5,2014-04-09T01:55:54.443Z,"Southern California",earthquake
2009-03-27T13:15:17.610Z,33.033,-116.632,10,2.8,ml,5,153.2,,0.67,pde,pde20090327131517610_10,2013-03-16T01:45:12.061Z,"Southern California",earthquake
2009-03-26T10:44:44.000Z,33.292,-115.722,7.5,2.9,ml,5,150.5,,,pde,pde20090326104444000_7,2013-03-16T01:45:11.608Z,"Southern California",earthquake
2009-03-26T05:12:33.360Z,33.289,-115.724,6.7,3,ml,9,125.8,,,pde,pde20090326051233360_6,2013-03-16T01:45:11.464Z,"Southern California",earthquake
2009-03-26T03:25:21.160Z,33.293,-115.722,7.4,3.9,mwr,29,125.1,,,pde,pde20090326032521160_7,2013-12-20T18:58:21.994Z,"Southern California",earthquake
2009-03-25T19:59:44.100Z,33.292,-115.72,6.5,3.7,ml,17,125.5,,,pde,pde20090325195944100_6,2013-12-20T18:57:44.211Z,"Southern California",earthquake
2009-03-25T07:51:23.010Z,33.29,-115.721,4.4,3.6,mwr,23,125.7,,,pde,pde20090325075123010_4,2014-04-09T01:51:30.621Z,"Southern California",earthquake
2009-03-25T05:50:55.770Z,33.291,-115.722,4.7,3,ml,14,125.6,,,pde,pde20090325055055770_4,2013-03-16T01:45:11.026Z,"Southern California",earthquake
2009-03-24T23:43:15.290Z,33.311,-115.751,5.9,3.2,ml,9,123,,,pde,pde20090324234315290_5,2014-04-09T01:50:10.591Z,"Southern California",earthquake
2009-03-24T13:52:51.940Z,33.314,-115.737,4.2,3.1,ml,8,122.8,,,pde,pde20090324135251940_4,2013-03-16T01:45:10.746Z,"Southern California",earthquake
2009-03-24T11:55:43.020Z,33.318,-115.728,5.8,5,mwc,93,122.4,,,pde,pde20090324115543020_5,2013-12-20T20:14:37.407Z,"Southern California",earthquake
2009-03-23T08:06:33.820Z,33.311,-115.739,4.7,2.9,ml,6,123.1,,,pde,pde20090323080633820_4,2013-03-16T01:45:10.373Z,"Southern California",earthquake
2009-03-22T05:10:21.000Z,34.161,-117.51,14.4,2.6,ml,8,116.9,,,pde,pde20090322051021000_14,2014-04-09T01:47:54.551Z,"Greater Los Angeles area, California",earthquake
2009-03-21T20:40:06.200Z,33.315,-115.733,4.9,3.1,ml,11,122.7,,,pde,pde20090321204006200_4,2013-03-16T01:45:09.849Z,"Southern California",earthquake
2009-03-21T20:17:03.250Z,33.315,-115.733,4.7,3.3,ml,10,122.7,,,pde,pde20090321201703250_4,2013-03-16T01:45:09.821Z,"Southern California",earthquake
